,jaenan_sn,address_si,address_gu,address_dong,call_d,call_t,Address,Address2_x,Address3_x,Address4_x,Address2_y,Address3_y,Address4_y,Freq,Location,latitude,longitude,Branch Name,Latitude,Longitude
265,WS1139981950,서울특별시,관악구,봉천동,20220507,1057,"서울특별시, 관악구, 봉천동","서울특별시, 관악구",관악구,서울특별시,"서울특별시, 관악구",관악구,서울특별시,32,"(37.484665, 126.9484961)",37.484665,126.9484961,동작,37.4935,126.9228
266,WS1139993179,서울특별시,관악구,봉천동,20220509,1431,"서울특별시, 관악구, 봉천동","서울특별시, 관악구",관악구,서울특별시,"서울특별시, 관악구",관악구,서울특별시,32,"(37.484665, 126.9484961)",37.484665,126.9484961,동작,37.4935,126.9228
267,WS1140051070,서울특별시,관악구,봉천동,20220520,1512,"서울특별시, 관악구, 봉천동","서울특별시, 관악구",관악구,서울특별시,"서울특별시, 관악구",관악구,서울특별시,32,"(37.484665, 126.9484961)",37.484665,126.9484961,동작,37.4935,126.9228
268,WS1140076189,서울특별시,관악구,봉천동,20220524,2304,"서울특별시, 관악구, 봉천동","서울특별시, 관악구",관악구,서울특별시,"서울특별시, 관악구",관악구,서울특별시,32,"(37.484665, 126.9484961)",37.484665,126.9484961,동작,37.4935,126.9228
269,WR1139850439,서울특별시,관악구,봉천동,20220411,1933,"서울특별시, 관악구, 봉천동","서울특별시, 관악구",관악구,서울특별시,"서울특별시, 관악구",관악구,서울특별시,32,"(37.484665, 126.9484961)",37.484665,126.9484961,동작,37.4935,126.9228
270,WP1139551680,서울특별시,서초구,반포동,20220225,1445,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
271,WS1139979863,서울특별시,서초구,반포동,20220506,2210,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
272,WS1140009628,서울특별시,서초구,반포동,20220512,1717,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
273,WS1140014823,서울특별시,서초구,반포동,20220513,1631,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
274,WS1140015599,서울특별시,서초구,반포동,20220513,1928,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
275,WT1140139292,서울특별시,서초구,반포동,20220605,1030,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
276,WT1140170962,서울특별시,서초구,반포동,20220611,1357,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
277,WT1140176050,서울특별시,서초구,반포동,20220612,1018,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
278,WT1140220067,서울특별시,서초구,반포동,20220620,1043,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
279,WP1139437440,서울특별시,서초구,반포동,20220204,953,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
280,WO1139343985,서울특별시,서초구,반포동,20220116,1803,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
281,WO1139366271,서울특별시,서초구,반포동,20220121,2031,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
282,WR1139846772,서울특별시,서초구,반포동,20220411,834,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
283,WS1140034614,서울특별시,서초구,반포동,20220517,1206,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
284,WT1140211809,서울특별시,서초구,반포동,20220618,2143,"서울특별시, 서초구, 반포동","서울특별시, 서초구",서초구,서울특별시,"서울특별시, 서초구",서초구,서울특별시,15,"(37.50405035, 127.00175976523576)",37.50405035,127.0017598,현충원,37.5004,126.9765
285,WS1139981832,서울특별시,동작구,흑석동,20220507,1033,"서울특별시, 동작구, 흑석동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,3,"(37.505834449999995, 126.96320847343215)",37.50583445,126.9632085,현충원,37.5004,126.9765
286,WR1139845592,서울특별시,동작구,흑석동,20220411,0,"서울특별시, 동작구, 흑석동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,3,"(37.505834449999995, 126.96320847343215)",37.50583445,126.9632085,현충원,37.5004,126.9765
287,WS1140079352,서울특별시,동작구,흑석동,20220525,1509,"서울특별시, 동작구, 흑석동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,3,"(37.505834449999995, 126.96320847343215)",37.50583445,126.9632085,현충원,37.5004,126.9765
288,WO1139349112,서울특별시,동작구,상도1동,20220117,2126,"서울특별시, 동작구, 상도1동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,1,"(37.49993085, 126.95219024134829)",37.49993085,126.9521902,현충원,37.5004,126.9765
289,WO1139346895,서울특별시,동작구,사당동,20220117,1149,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
290,WP1139525391,서울특별시,동작구,사당동,20220221,704,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
291,WP1139525766,서울특별시,동작구,사당동,20220221,853,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
292,WQ1139605058,서울특별시,동작구,사당동,20220305,1243,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
293,WQ1139646586,서울특별시,동작구,사당동,20220311,524,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
294,WQ1139721410,서울특별시,동작구,사당동,20220321,705,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
295,WQ1139754147,서울특별시,동작구,사당동,20220326,1400,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
296,WS1140066358,서울특별시,동작구,사당동,20220523,652,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
297,WO1139337410,서울특별시,동작구,사당동,20220115,951,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
298,WP1139481391,서울특별시,동작구,사당동,20220212,2112,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
299,WR1139859141,서울특별시,동작구,사당동,20220413,1146,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
300,WS1140016143,서울특별시,동작구,사당동,20220513,2109,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
301,WT1140139432,서울특별시,동작구,사당동,20220605,1107,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
302,WT1140148784,서울특별시,동작구,사당동,20220607,424,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
303,WR1139880148,서울특별시,동작구,사당동,20220417,1602,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
304,WR1139841419,서울특별시,동작구,사당동,20220410,1012,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
305,WO1139312723,서울특별시,동작구,사당동,20220109,1919,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
306,WS1140022134,서울특별시,동작구,사당동,20220514,2341,"서울특별시, 동작구, 사당동","서울특별시, 동작구",동작구,서울특별시,"서울특별시, 동작구",동작구,서울특별시,18,"(37.48507995, 126.97049486573837)",37.48507995,126.9704949,현충원,37.5004,126.9765
